"stock","genotype","sex","age","plate","well","ws","fw","iod","cell.area","cell.number","fresh.mass.z","iod.z","wing.area.z","cell.number.z","cell.area.z"
"28196","DGRP-426","male",5,"28196","A6",863518.494,0.93,423.292,162.990229166667,5297.97705307233,1.40118155908403,-0.896138627410989,0.293791129474859,-1.07083730087323,1.4545288895262
"28197","DGRP-440","male",5,"28197","A6",897371.600333333,0.84,429.704,153.13962745098,5859.8261943701,0.655990269970196,-0.579148600201814,0.721498549527892,0.0757442863921568,0.670556418912772
"28247","DGRP-843","male",5,"28247","A6",805977.508333333,0.81,475.175666666667,151.163634615385,5331.82144226708,0.407593173598919,1.66883406572352,-0.433194048324497,-1.00177008935572,0.51329455512542
"28248","DGRP-849","male",5,"28248","A6",953489.344666667,0.92,426.911333333333,146.068722222222,6527.67635781788,1.31838252696027,-0.717209654888795,1.43050219048396,1.43864518661009,0.107809573424644
"25180","DGRP-313","male",5,"25180","A7",641826.26,0.65,395.640333333333,120.727153846154,5316.33720793168,-0.917191340381231,-2.26315400000079,-2.5071161939565,-1.0333692085443,-1.90903087372966
"25190","DGRP-380","male",5,"25190","A7",804134.961666667,0.55,444.759333333333,124.036507936508,6483.05063601346,-1.74518166161882,0.165141874373422,-0.456473178852943,1.34757620175556,-1.64565178509817
"25198","DGRP-555","male",5,"25198","A7",846673.720666667,0.57,400.111333333333,138.020070175439,6134.42464991107,-1.57958359737131,-2.0421211847088,0.0809706434362118,0.636125196270462,-0.532752476726647
"25201","DGRP-712","male",5,"25201","A7",877209.518,0.8,450.265666666667,148.061603773585,5924.6252616676,0.324794141475159,0.437358460954259,0.466766468732232,0.207981593480801,0.266415546801268
"28135","DGRP-88","male",5,"28135","A7",730208.552333333,0.69,412.956333333333,151.163634615385,4830.58345475253,-0.585995211886194,-1.40710295334544,-1.3904753202934,-2.0246607642345,0.51329455512542
"28191","DGRP-385","male",5,"28191","A7",937576.204666667,0.79,459.842666666667,138.104578947368,6788.88572567877,0.2419951093514,0.910816584875385,1.22945216017578,1.97170260291002,-0.52602674030669
"28197","DGRP-440","male",5,"28197","A7",913723.583666667,0.88,432.640333333333,150.697173076923,6063.30938404703,0.987186398465233,-0.43398509689108,0.928093020811729,0.490998242396599,0.476170629571529
"28247","DGRP-843","male",5,"28247","A7",829210.095666667,0.82,457.339,143.448727272727,5780.53295718796,0.490392205722677,0.787042822431611,-0.139668547543112,-0.0860716870873229,-0.100706004895745
"28248","DGRP-849","male",5,"28248","A7",930369.531666667,0.93,441.122333333333,146.068722222222,6369.39597685564,1.40118155908403,-0.0146604851025235,1.1384015048638,1.11563789319772,0.107809573424644
"25180","DGRP-313","male",5,"25180","A8",667888.667666667,0.66,390.099333333333,128.64368852459,5191.77174820357,-0.834392308257471,-2.53708440249081,-2.1778381349884,-1.28757349940359,-1.27898354975078
"25198","DGRP-555","male",5,"25198","A8",868126.054333333,0.84,437.957666666667,138.020070175439,6289.85373815453,0.655990269970196,-0.171112102815315,0.352004036837165,0.953313775207789,-0.532752476726647
"28135","DGRP-88","male",5,"28135","A8",768701.856333333,0.81,426.402333333333,143.4084,5360.22894288852,0.407593173598919,-0.7423730865559,-0.904142645795344,-0.943798091609955,-0.103915501385949
"28191","DGRP-385","male",5,"28191","A8",935953.706,0.76,451.947,138.104578947368,6777.13739206787,-0.00640198701987827,0.520478532551407,1.20895316336506,1.94772744301533,-0.52602674030669
"28197","DGRP-440","male",5,"28197","A8",924107.185333333,0.96,434.922666666667,156.72506,5896.35879120629,1.64957865545531,-0.321153389867693,1.05928167558328,0.150297400010187,0.955907557330716
"28248","DGRP-849","male",5,"28248","A8",916033.433,0.76,452.663333333333,133.690016949153,6851.92098785059,-0.00640198701987827,0.55589190167556,0.957276153648738,2.10034046251004,-0.877365184018744
"25180","DGRP-313","male",5,"25180","A9",695294.553666667,0.64,410.952333333333,126.568790322581,5493.41233249206,-0.99999037250499,-1.50617469609765,-1.83158628205915,-0.672006945153294,-1.44411692095489
"25198","DGRP-555","male",5,"25198","A9",852925.090666667,0.82,450.215333333333,138.493333333333,6158.60034658708,0.490392205722677,0.43487013208603,0.159951795362711,0.685461230857964,-0.495087235774552
"25201","DGRP-712","male",5,"25201","A9",863474.998666667,0.85,449.636333333333,156.9453,5501.7576102417,0.738789302093955,0.406246110602235,0.293241600086891,-0.654976498535096,0.973435633473814
"28135","DGRP-88","male",5,"28135","A9",873855.379333333,0.82,429.150666666667,151.163634615385,5780.85715891087,0.490392205722677,-0.606503738752807,0.424389560052282,-0.0854100793732146,0.51329455512542
"28191","DGRP-385","male",5,"28191","A9",944902.05,0.72,463.746666666667,135.259672413793,6985.83719106837,-0.337598115514916,1.10381862265215,1.32200846435582,2.3736270826361,-0.752442188638064
"28196","DGRP-426","male",5,"28196","A9",898695.730666667,0.92,442.04,170.6465,5266.41759817322,1.31838252696027,0.0307061994944392,0.738227896699398,-1.13524158172319,2.06386278953913
"28197","DGRP-440","male",5,"28197","A9",808855.105,0.79,442.310333333333,145.115796296296,5573.85981157066,0.2419951093514,0.0440706677865118,-0.396837873675865,-0.507835477274243,0.0319697705352331
"25190","DGRP-380","male",5,"25190","B10",771830.233666667,0.41,407.079,124.461825396825,6201.34110363412,-2.90436811135145,-1.69766066595471,-0.864618054314201,0.772683514303526,-1.61180236251632
"25190","DGRP-380","male",5,"25190","B4",787727.667666667,0.53,433.450333333333,132.445762711864,5947.54903092194,-1.91077972586634,-0.393941129012191,-0.663766456985055,0.25476278402785,-0.976390715314489
"25190","DGRP-380","male",5,"25190","B5",781552.963333333,0.33,423.586,134.729310344828,5800.91266950761,-3.56676036834153,-0.881604150180872,-0.741778998404339,-0.044482226177046,-0.79465171791626
"25190","DGRP-380","male",5,"25190","B6",753399.095333333,0.41,418.996333333333,126.037096774194,5977.59798199028,-2.90436811135145,-1.10850348916213,-1.0974810166542,0.316084536575188,-1.48643241768991
"25190","DGRP-380","male",5,"25190","B7",742017.221,0.43,427.247333333333,128.542540983607,5772.54203411641,-2.73877004710394,-0.700598823768663,-1.24128206281357,-0.102378991994705,-1.28703350343784
"25190","DGRP-380","male",5,"25190","B8",810423.635,0.52,421.960666666667,138.022228070175,5871.68926578951,-1.9935787579901,-0.961955749924666,-0.377020728597063,0.0999535950092193,-0.532580737972372
"28198","DGRP-441","male",5,"28198","C1",844988.363666667,0.83,455.659,142.5974,5925.69264002476,0.573191237846436,0.703988666830954,0.0596774809346503,0.210159822975178,-0.168459951767593
"28198","DGRP-441","male",5,"28198","C10",829119.409333333,0.86,452.215,135.685344827586,6110.6039888603,0.821588334217715,0.533727647849606,-0.140814298165889,0.587513693022069,-0.718564516639425
"28198","DGRP-441","male",5,"28198","C11",814363.317,0.71,472.685666666667,145.564981481481,5594.50019305366,-0.420397147638675,1.54573594224398,-0.327245939617351,-0.465714061358438,0.0677187358833744
"28198","DGRP-441","male",5,"28198","C12",875603.201333333,0.83,480.675,142.5974,6140.3868607235,0.573191237846436,1.94070459332264,0.446471918786845,0.648292450137106,-0.168459951767593
"28198","DGRP-441","male",5,"28198","C2",788815.518666667,0.87,433.607,140.53125,5613.0968639834,0.904387366341474,-0.386195999422429,-0.650022313684563,-0.427763303930524,-0.33289708636196
"28198","DGRP-441","male",5,"28198","C3",813521.913333333,0.8,431.338333333333,140.53125,5788.90398636128,0.324794141475159,-0.498352067481587,-0.337876414349857,-0.0689886888034423,-0.33289708636196
"28198","DGRP-441","male",5,"28198","C4",835580.379333333,0.81,455.789333333333,137.59398245614,6072.7974030382,0.407593173598919,0.710431955489639,-0.0591850147987942,0.510360713699432,-0.566663201333949
"28198","DGRP-441","male",5,"28198","C5",824653.544,0.59,453.437666666667,145.736111111111,5658.53951853617,-1.41398553312379,0.594172616647879,-0.19723700044959,-0.335027181087446,0.0813383017138092
"28198","DGRP-441","male",5,"28198","C6",866636.037333333,0.84,448.007,148.485849056604,5836.4890852526,0.655990269970196,0.325696762868915,0.33317884187189,0.028119581382689,0.300179638810473
"28198","DGRP-441","male",5,"28198","C8",774211.371666667,0.63,422.555,137.59398245614,5626.78220258255,-1.08278940462875,-0.932573694481038,-0.834534245143417,-0.399835242641628,-0.566663201333949
"28198","DGRP-441","male",5,"28198","C9",784090.206333333,0.79,444.077333333333,140.051017857143,5598.60412534191,0.2419951093514,0.131425842159345,-0.709722925118412,-0.457339049542593,-0.371116962707588
"25182","DGRP-324","male",5,"25182","E1",704024.784,0.65,480.300333333333,116.057338235294,6066.18068883041,-0.917191340381231,1.92218219830375,-1.72128667600315,0.496857796063346,-2.28068399578463
"25182","DGRP-324","male",5,"25182","E11",667183.102666667,0.7,446.289666666667,112.831857142857,5913.07383890652,-0.503196179762435,0.240796959366038,-2.18675239481609,0.184408275180483,-2.53738794686691
"25182","DGRP-324","male",5,"25182","E12",708669.711333333,0.76,484.251,121.107,5851.59991852934,-0.00640198701987827,2.11749129595832,-1.66260166593311,0.0589566903677247,-1.87880034200393
"25182","DGRP-324","male",5,"25182","E2",684033.852666667,0.68,462.655333333333,115.378058823529,5928.63027547461,-0.668794244009952,1.04986637950994,-1.97385639828646,0.216154739527183,-2.33474529823584
"25182","DGRP-324","male",5,"25182","E3",726810.585333333,0.63,451.778333333333,116.699910447761,6228.03036047468,-1.08278940462875,0.512140158993072,-1.43340596555488,0.827149042898085,-2.22954408174739
"25182","DGRP-324","male",5,"25182","E6",703639.305333333,0.76,464.842,119.272045454545,5899.44863150259,-0.00640198701987827,1.15796861378383,-1.72615689631269,0.156602925338827,-2.02483749688887
"25182","DGRP-324","male",5,"25182","E7",686222.028,0.78,456.363,113.317304347826,6055.75672620706,0.15919607722764,0.73879231298742,-1.94621052091177,0.475585317862758,-2.49875302327378
"25182","DGRP-324","male",5,"25182","E8",719492.487,0.72,458.443333333333,117.491865671642,6123.76425284443,-0.337598115514916,0.841637746539724,-1.52586439247219,0.614370219549638,-2.16651533371746
"25182","DGRP-324","male",5,"25182","E9",664467.367333333,0.72,480.496666666667,115.764044117647,5739.84238714102,-0.337598115514916,1.93188832878965,-2.22106357859728,-0.169110095374981,-2.30402617534528
"28141","DGRP-129","male",5,"28141","G1",852282.329666667,0.76,434.746333333333,140.807946428571,6052.79993980318,-0.00640198701987827,-0.329870780405971,0.15183101476687,0.469551319411974,-0.310875854666918
"28141","DGRP-129","male",5,"28141","G10",850979.685333333,0.83,438.375666666667,140.326767857143,6064.27197268349,0.573191237846436,-0.150447437909916,0.135373126336454,0.492962624515483,-0.349171053715308
"28141","DGRP-129","male",5,"28141","G11",855196.312333333,0.75,422.617666666667,142.878163636364,5985.49344817922,-0.0892010191436377,-0.929475642645124,0.188646897958415,0.332197039896284,-0.146115026248151
"28141","DGRP-129","male",5,"28141","G2",873763.044,0.75,429.647333333333,146.023055555556,5983.73346370341,-0.0892010191436377,-0.58195003005344,0.423222975609167,0.328605389316957,0.104175134582821
"28141","DGRP-129","male",5,"28141","G3",874898.127666667,0.78,447.844,140.807946428571,6213.41444043062,0.15919607722764,0.317638532295755,0.437563866570078,0.797321917480124,-0.310875854666918
"28141","DGRP-129","male",5,"28141","G4",850477.606333333,0.73,441.066,138.337631578947,6147.83986559707,-0.254799083391156,-0.0174454359549915,0.129029752359532,0.663502010016642,-0.50747895483781
"28141","DGRP-129","male",5,"28141","G5",838010.900333333,0.67,446.339666666667,138.799368421053,6037.56998224371,-0.751593276133712,0.243268809235103,-0.0284772901941806,0.438471110101363,-0.470731050158787
"28141","DGRP-129","male",5,"28141","G6",806895.785333333,0.76,431.531333333333,135.9525,5935.13017659354,-0.00640198701987827,-0.488810726986988,-0.42159233937948,0.229419273357024,-0.697302637761405
"28141","DGRP-129","male",5,"28141","G7",860524.601,0.74,456.069,145.524055555556,5913.28078175697,-0.172000051267397,0.724257835757306,0.255965641960174,0.184830589365024,0.0644615948288878
"28141","DGRP-129","male",5,"28141","G9",825524.976333333,0.81,424.331333333333,140.326767857143,5882.87601103835,0.407593173598919,-0.84475710813266,-0.186227137089618,0.122782705496284,-0.349171053715308
"28258","DGRP-892","male",5,"28258","A5",859693.1957,0.9,464.870695044275,151.1636346,5687.16939,1.15278446271275,1.15938721061252,0.245461488740673,-0.276601384813417,0.513294553900985
"25192","DGRP-399","male",5,"25192","A6",920282.6473,0.7,455.173551511931,140.8871429,6532.055578,-0.503196179762435,0.679989551197513,1.01096164022153,1.4475819862923,-0.304572904333318
"28258","DGRP-892","male",5,"28258","A6",864399.84,0.74,457.1129802184,145.5112407,5940.433437,-0.172000051267397,0.775869083080515,0.304926244229835,0.240241788312684,0.0634417085051119
"29652","DGRP-57","male",5,"29652","A6",766343.9447,0.59,449.840122569142,137.7874211,5561.784514,-1.41398553312379,0.416320838519255,-0.933933008058581,-0.532477881858664,-0.551268144674869
"25192","DGRP-399","male",5,"25192","A7",877241.5263,0.65,452.749265628845,145.6059259,6024.765275,-0.917191340381231,0.56014013634376,0.467170868472642,0.412340178367536,0.070977348694107
"28258","DGRP-892","male",5,"28258","A7",824857.162,0.88,463.900980691041,146.7657736,5620.228353,0.987186398465233,1.11144744467102,-0.194664446882457,-0.413209870641773,0.163285280041719
"29652","DGRP-57","male",5,"29652","A7",742724.378,0.61,450.809836922376,133.116661,5579.499759,-1.24838746887627,0.464260604460758,-1.23234768931578,-0.496325875496282,-0.922996435080552
"29652","DGRP-57","male",5,"29652","A8",804906.4777,0.58,449.355265392525,133.6857966,6020.882533,-1.49678456524755,0.392350955548505,-0.446725679498016,0.404416555889411,-0.877701065790013
"25192","DGRP-399","male",5,"25192","A9",914868.159,0.62,451.294694098993,140.4057143,6515.889782,-1.16558843675251,0.488230487431508,0.942553831528947,1.41459198475154,-0.342888002218649
"28173","DGRP-338","male",5,"28173","A9",880966.9233,0.92,465.84040939751,151.7176923,5806.619584,1.31838252696027,1.20732697655402,0.514238334715006,-0.0328359628011548,0.557389929642314
"28180","DGRP-361","male",5,"28180","A9",737393.811,0.64,452.264408452228,154.0963529,4785.277503,-0.99999037250499,0.536170253373008,-1.29969521827045,-2.11711791376933,0.746698611604668
"28258","DGRP-892","male",5,"28258","A9",775984.3187,0.82,460.991837631338,137.9036667,5627.002801,0.490392205722677,0.967628146846518,-0.812134451338651,-0.399385061151552,-0.542016593057995
"28173","DGRP-338","male",5,"28173","B1",907146.5247,0.87,463.416123514424,154.4433137,5873.653594,0.904387366341474,1.08747756170027,0.844997044493598,0.103962255683315,0.774311921271716
"28180","DGRP-361","male",5,"28180","B1",738279.6573,0.56,448.38555103929,157.17828,4697.084466,-1.66238262949506,0.344411189607006,-1.28850324575821,-2.29709596288701,0.991977638467544
"29652","DGRP-57","male",5,"29652","B1",819115.1137,0.71,455.658408688548,138.3765263,5919.46579,-0.420397147638675,0.703959434168263,-0.267210719003864,0.197452512310679,-0.504383469766154
"28173","DGRP-338","male",5,"28173","B2",819964.8667,0.82,460.991837631338,157.26022,5214.064095,0.490392205722677,0.967628146846518,-0.256474756999855,-1.24208087069781,0.998498935957398
"28180","DGRP-361","male",5,"28180","B2",859121.6613,0.81,460.50698045472,164.2887708,5229.338907,0.407593173598919,0.943658263875768,0.238240600314996,-1.21090912564951,1.55787495120457
"28180","DGRP-361","male",5,"28180","B4",830345.1797,0.74,457.1129802184,167.7842766,4948.885536,-0.172000051267397,0.775869083080515,-0.125327651949664,-1.78323832870276,1.8360691567124
"28180","DGRP-361","male",5,"28180","B5",790122.9677,0.67,453.718979982079,160.9359388,4909.549562,-0.751593276133712,0.60807990228526,-0.633503721641887,-1.86351237415449,1.29103561869904
"28173","DGRP-338","male",5,"28173","B6",932594.0273,0.82,460.991837631338,146.0641111,6384.826637,0.490392205722677,0.967628146846518,1.1665062607135,1.14712768200474,0.107442591489426
"28180","DGRP-361","male",5,"28180","B6",850645.166,0.79,459.537266101486,167.7842766,5069.874146,0.2419951093514,0.895718497934265,0.131146737194822,-1.53633341722705,1.8360691567124
"25203","DGRP-732","male",5,"25203","C1",907880.9087,0.8,460.022123278103,161.3699796,5626.083061,0.324794141475159,0.919688380905018,0.854275409760155,-0.401262000834391,1.32557929919128
"25203","DGRP-732","male",5,"25203","C10",895714.18,0.85,462.446409161189,157.74924,5678.088719,0.738789302093955,1.03953779575877,0.700558344876265,-0.29513256943811,1.03741820491625
"25203","DGRP-732","male",5,"25203","C12",890038.3197,0.76,458.082694571634,166.9793333,5330.230406,-0.00640198701987827,0.823808849022015,0.628848306169887,-1.00501696250087,1.77200673638332
"28153","DGRP-195","male",5,"28153","E2",950019.6687,0.8,460.022123278103,147.9692075,6420.387623,0.324794141475159,0.919688380905018,1.38666555872819,1.21969800164325,0.259062073686773
"28153","DGRP-195","male",5,"28153","E3",937073.105,0.82,460.991837631338,148.9721698,6290.256134,0.490392205722677,0.967628146846518,1.22309589087685,0.954134955900781,0.338884084052997
"28153","DGRP-195","male",5,"28153","E4",960395.778,0.73,456.628123041783,148.9721698,6446.813383,-0.254799083391156,0.751899200109763,1.51775955332926,1.27362580471065,0.338884084052997
"28153","DGRP-195","male",5,"28153","E5",952522.2587,0.86,462.931266337806,154.1276275,6180.087726,0.821588334217715,1.06350767872952,1.41828381856559,0.729311139636915,0.749187639801839
"28153","DGRP-195","male",5,"28153","E6",921639.566,0.74,457.1129802184,146.2134259,6303.385343,-0.172000051267397,0.775869083080515,1.02810524266333,0.980928107635404,0.119325996791332
"28153","DGRP-195","male",5,"28153","E8",930974.2803,0.72,456.143265865165,148.4765849,6270.175738,-0.337598115514916,0.727929317139013,1.14604202905076,0.913156318351533,0.29944233930831
"28153","DGRP-195","male",5,"28153","E9",897353.5727,0.74,457.1129802184,147.9692075,6064.46157,-0.172000051267397,0.775869083080515,0.721270784534435,0.49334954117358,0.259062073686773
"28173","DGRP-338","male",5,"28173","A1",846867.881,0.83,442.626509181173,148.8200377,5690.550103,0.573191237846436,0.0597014523482325,0.0834237068103328,-0.26970226725194,0.326776460403299
"28258","DGRP-892","male",5,"28258","A1",885897.7717,0.83,442.626509181173,147.7501132,5995.91941,0.573191237846436,0.0597014523482325,0.576535732982416,0.353473597916159,0.241625179512602
"29652","DGRP-57","male",5,"29652","A1",789867.677,0.65,430.754652311533,133.116661,5933.65001,-0.917191340381231,-0.527207504627858,-0.636729119204681,0.226398655120751,-0.922996435080552
"25192","DGRP-399","male",5,"25192","A10",912347.8893,0.63,429.435557103795,148.8618868,6128.821211,-1.08278940462875,-0.592419610958534,0.910712202562585,0.624690098468302,0.330107073422371
"28180","DGRP-361","male",5,"28180","A10",764438.2383,0.65,430.754652311533,154.1276275,4959.774253,-0.917191340381231,-0.527207504627858,-0.95801011223026,-1.76101741297384,0.749187639801839
"28258","DGRP-892","male",5,"28258","A10",845976.2257,0.72,435.371485538615,140.3662321,6026.921238,-0.337598115514916,-0.298965132470489,0.0721583421438075,0.416739913629061,-0.346030242537834
"29652","DGRP-57","male",5,"29652","A10",760187.7873,0.61,428.116461896057,135.9907241,5589.997348,-1.24838746887627,-0.657631717289211,-1.0117112235366,-0.474903145846331,-0.694260524905877
"25192","DGRP-399","male",5,"25192","A11",998369.7993,0.74,436.690580746353,146.1051852,6833.226337,-0.172000051267397,-0.233753026139813,1.99753149860772,2.06218975465966,0.110711525163188
"28173","DGRP-338","male",5,"28173","A11",846072.399,0.92,448.562437615993,155.2229804,5450.690335,1.31838252696027,0.353155930836278,0.0733734162825282,-0.759190945439295,0.836362671743196
"28258","DGRP-892","male",5,"28258","A11",865621.9773,0.95,450.5410804276,140.3144107,6169.159482,1.56677962333155,0.450974090332291,0.320366989501087,0.707009560030331,-0.350154513537842
"29652","DGRP-57","male",5,"29652","A11",754371.8417,0.67,432.073747519271,135.4117759,5570.947112,-0.751593276133712,-0.461995398297181,-1.08519113002588,-0.513779506465496,-0.740336842252906
"28180","DGRP-361","male",5,"28180","A12",746068.4953,0.59,426.797366688319,154.0963529,4841.571401,-1.41398553312379,-0.72284382361989,-1.19009739273577,-2.00223734854659,0.746698611604668
"25192","DGRP-399","male",5,"25192","A2",975344.4837,0.81,441.307413973435,148.3114906,6576.324464,0.407593173598919,-0.00551065398244388,1.70662471344555,1.53792276613065,0.286303102742784
"28173","DGRP-338","male",5,"28173","A2",855812.501,0.84,443.286056785042,151.1636346,5661.497246,0.655990269970196,0.0923075055135693,0.196431957984844,-0.328991262188749,0.513294553900985
"28180","DGRP-361","male",5,"28180","A2",849683.648,0.78,439.328771161829,167.7842766,5064.143466,0.15919607722764,-0.10332881347846,0.118998712163819,-1.54802817955298,1.8360691567124
"28258","DGRP-892","male",5,"28258","A2",826135.919,0.74,436.690580746353,145.5112407,5677.471478,-0.172000051267397,-0.233753026139813,-0.178508356154493,-0.296392190773244,0.0634417085051119
"29652","DGRP-57","male",5,"29652","A2",749637.6263,0.73,436.031033142484,131.0084833,5722.054078,-0.254799083391156,-0.266359079305152,-1.14500422471715,-0.205411205816419,-1.0907783967986
"25192","DGRP-399","male",5,"25192","A3",895535.735,0.75,437.350128350222,145.6059259,6150.407199,-0.0892010191436377,-0.201146972974476,0.698303832400515,0.668741240606854,0.070977348694107
"28173","DGRP-338","male",5,"28173","A3",924177.5893,0.89,446.583794804387,159.93912,5778.30858,1.06998543058899,0.255337771340262,1.06017117442714,-0.0906110371359095,1.21170254647205
"28258","DGRP-892","male",5,"28258","A3",871782.658,0.98,452.519723239207,145.014,6011.713752,1.81517671970283,0.548792249828307,0.398202353323315,0.385705562671576,0.0238681848443436
"29652","DGRP-57","male",5,"29652","A3",784212.853,0.62,428.776009499926,133.116661,5891.169798,-1.16558843675251,-0.625025664123874,-0.708173380776403,0.139708073393019,-0.922996435080552
"25192","DGRP-399","male",5,"25192","A4",924921.7607,0.75,437.350128350222,142.9183455,6471.679739,-0.0892010191436377,-0.201146972974476,1.06957319580849,1.32437128750365,-0.142917102322511
"28173","DGRP-338","male",5,"28173","A4",892210.261,0.83,442.626509181173,151.7176923,5880.726548,0.573191237846436,0.0597014523482325,0.65628907927894,0.118396234892115,0.557389929642314
"28180","DGRP-361","male",5,"28180","A4",740611.0837,0.63,429.435557103795,157.71722,4695.816244,-1.08278940462875,-0.592419610958534,-1.25904750362427,-2.29968405973878,1.03486985312683
"28258","DGRP-892","male",5,"28258","A4",842595.32,0.86,444.60515199278,145.5112407,5790.58577,0.821588334217715,0.157519611844246,0.029443253012806,-0.0655566249055311,0.0634417085051119
"29652","DGRP-57","male",5,"29652","A4",779735.5927,0.61,428.116461896057,140.2479107,5559.694891,-1.24838746887627,-0.657631717289211,-0.76474004951762,-0.53674223518773,-0.355446999296632
"25192","DGRP-399","male",5,"25192","A5",956101.6637,0.81,441.307413973435,149.3587736,6401.375967,0.407593173598919,-0.00551065398244388,1.46350679050798,1.18090037233181,0.369652431508553
"28173","DGRP-338","male",5,"28173","A5",863755.6867,0.85,443.945604388911,145.5649815,5933.81511,0.738789302093955,0.124913558678909,0.296787873016604,0.226735579405478,0.0677187373572313
"25203","DGRP-732","male",5,"25203","C11",857336.1407,0.7,434.052390330877,159.75904,5366.432727,-0.503196179762435,-0.364177238801168,0.215681949367044,-0.931137852213374,1.19737065420975
"25203","DGRP-732","male",5,"25203","C2",907428.7223,0.84,443.286056785042,160.418551,5656.632083,0.655990269970196,0.0923075055135693,0.848562389612971,-0.338919739256382,1.24985866286036
"25203","DGRP-732","male",5,"25203","C4",881032.1283,0.62,428.776009499926,168.08875,5241.469928,-1.16558843675251,-0.625025664123874,0.515062148696799,-1.18615300467155,1.86030105345572
"25203","DGRP-732","male",5,"25203","C5",879883.492,0.86,444.60515199278,164.7318542,5341.307523,0.821588334217715,0.157519611844246,0.500550030854055,-0.982411573511844,1.59313829833926
"25203","DGRP-732","male",5,"25203","C6",913973.2093,0.81,441.307413973435,161.9233061,5644.482139,0.407593173598919,-0.00551065398244388,0.931246844704895,-0.363714476940822,1.36961648146514
"25203","DGRP-732","male",5,"25203","C7",895187.5233,0.78,439.328771161829,154.1347692,5807.823425,0.15919607722764,-0.10332881347846,0.693904450956082,-0.0303792500945973,0.749756020937832
"25203","DGRP-732","male",5,"25203","C9",926332.3707,0.94,449.881532823731,157.089,5896.863375,1.48398059120779,0.418368037166954,1.08739514567213,0.151327118567314,0.984872177887922
"28153","DGRP-195","male",5,"28153","E1",911764.335,0.77,438.66922355796,143.3680909,6359.604353,0.0763970451038811,-0.135934866643799,0.903339452137371,1.09565584677798,-0.107123551576921
"28153","DGRP-195","male",5,"28153","E10",924794.9793,0.81,441.307413973435,154.1276275,6000.189548,0.407593173598919,-0.00551065398244388,1.06797141235705,0.362187790474277,0.749187639801839
"28153","DGRP-195","male",5,"28153","E11",927190.0663,0.79,439.988318765698,145.7270185,6362.513114,0.2419951093514,-0.0707227603131203,1.09823145619131,1.10159183841561,0.0806146548744842
